date,city,aqi,temperature,festival,outbreak,patients_admitted
2024-05-04,Kolkata,50.0,34.6,,0,134
2024-05-05,Kolkata,158.0,29.2,,0,143
2024-05-06,Kolkata,161.0,28.0,,0,177
2024-05-07,Kolkata,127.0,24.1,,0,169
2024-05-08,Kolkata,90.0,37.0,,0,171
2024-05-09,Kolkata,239.0,23.6,,0,213
2024-05-10,Kolkata,50.0,25.9,,0,152
2024-05-11,Kolkata,210.0,18.6,,0,143
2024-05-12,Kolkata,50.0,28.7,,0,142
2024-05-13,Kolkata,136.0,28.6,,0,162
2024-05-14,Kolkata,45.0,36.1,,0,162
2024-05-15,Kolkata,177.0,33.6,,0,180
2024-05-16,Kolkata,196.0,39.1,,0,183
2024-05-17,Kolkata,85.0,23.9,,0,162
2024-05-18,Kolkata,146.0,32.9,,0,137
2024-05-19,Kolkata,86.0,33.9,,0,116
2024-05-20,Kolkata,177.0,23.0,,0,173
2024-05-21,Kolkata,132.0,30.4,,0,154
2024-05-22,Kolkata,176.0,24.8,,0,188
2024-05-23,Kolkata,75.0,38.6,,0,162
2024-05-24,Kolkata,183.0,23.9,,0,173
2024-05-25,Kolkata,80.0,21.8,,0,121
2024-05-26,Kolkata,119.0,33.0,,0,119
2024-05-27,Kolkata,219.0,27.7,,0,191
2024-05-28,Kolkata,167.0,28.9,,0,180
2024-05-29,Kolkata,120.0,29.9,,0,155
2024-05-30,Kolkata,179.0,29.2,,0,178
2024-05-31,Kolkata,132.0,36.3,,0,170
2024-06-01,Kolkata,122.0,47.3,,0,125
2024-06-02,Kolkata,107.0,29.0,,0,133
2024-06-03,Kolkata,172.0,24.0,,0,180
2024-06-04,Kolkata,142.0,28.1,,0,173
2024-06-05,Kolkata,127.0,23.6,,0,161
2024-06-06,Kolkata,221.0,21.5,,0,183
2024-06-07,Kolkata,104.0,33.0,,0,153
2024-06-08,Kolkata,63.0,27.4,,0,126
2024-06-09,Kolkata,51.0,29.6,,0,124
2024-06-10,Kolkata,150.0,44.8,,0,168
2024-06-11,Kolkata,25.0,33.3,,0,133
2024-06-12,Kolkata,108.0,27.6,,0,146
2024-06-13,Kolkata,165.0,32.2,,0,169
2024-06-14,Kolkata,120.0,24.4,,0,163
2024-06-15,Kolkata,86.0,36.4,,0,120
2024-06-16,Kolkata,28.0,20.9,,0,110
2024-06-17,Kolkata,77.0,36.9,,0,151
2024-06-18,Kolkata,99.0,44.0,,0,166
2024-06-19,Kolkata,50.0,37.1,,0,145
2024-06-20,Kolkata,200.0,27.7,,0,167
2024-06-21,Kolkata,96.0,34.0,,0,140
2024-06-22,Kolkata,161.0,27.2,,0,130
2024-06-23,Kolkata,156.0,34.4,,0,122
2024-06-24,Kolkata,97.0,34.3,,0,162
2024-06-25,Kolkata,144.0,33.6,,1,174
2024-06-26,Kolkata,118.0,32.9,,1,166
2024-06-27,Kolkata,143.0,29.1,,1,173
2024-06-28,Kolkata,46.0,29.0,,1,170
2024-06-29,Kolkata,139.0,30.8,,1,153
2024-06-30,Kolkata,38.0,24.3,,1,139
2024-07-01,Kolkata,123.0,29.4,,1,155
2024-07-02,Kolkata,147.0,34.1,,1,163
2024-07-03,Kolkata,112.0,28.8,,0,148
2024-07-04,Kolkata,53.0,38.4,,0,157
2024-07-05,Kolkata,158.0,30.2,,0,155
2024-07-06,Kolkata,104.0,40.5,,0,127
2024-07-07,Kolkata,117.0,37.6,,0,129
2024-07-08,Kolkata,45.0,34.6,,0,159
2024-07-09,Kolkata,172.0,32.6,,0,156
2024-07-10,Kolkata,168.0,34.6,,0,162
2024-07-11,Kolkata,163.0,36.0,,0,157
2024-07-12,Kolkata,134.0,20.3,,1,173
2024-07-13,Kolkata,107.0,26.2,,1,126
2024-07-14,Kolkata,82.0,32.7,,1,138
2024-07-15,Kolkata,51.0,34.9,,1,134
2024-07-16,Kolkata,106.0,31.9,,1,149
2024-07-17,Kolkata,20.0,30.2,,1,165
2024-07-18,Kolkata,111.0,33.8,,1,165
2024-07-19,Kolkata,268.0,24.0,,1,195
2024-07-20,Kolkata,102.0,34.0,,1,103
2024-07-21,Kolkata,159.0,31.2,,1,134
2024-07-22,Kolkata,146.0,35.6,,1,179
2024-07-23,Kolkata,121.0,32.1,,1,159
2024-07-24,Kolkata,194.0,32.4,,1,184
2024-07-25,Kolkata,174.0,41.8,,1,177
2024-07-26,Kolkata,218.0,44.9,,1,192
2024-07-27,Kolkata,107.0,27.4,,1,126
2024-07-28,Kolkata,20.0,26.9,,1,116
2024-07-29,Kolkata,98.0,27.7,,1,145
2024-07-30,Kolkata,167.0,33.1,,1,182
2024-07-31,Kolkata,167.0,23.2,,1,167
2024-08-01,Kolkata,103.0,31.2,,1,158
2024-08-02,Kolkata,131.0,30.8,,1,157
2024-08-03,Kolkata,169.0,26.2,,1,126
2024-08-04,Kolkata,159.0,31.8,,1,145
2024-08-05,Kolkata,20.0,28.9,,1,148
2024-08-06,Kolkata,29.0,28.9,,0,141
2024-08-07,Kolkata,245.0,35.2,,0,178
2024-08-08,Kolkata,76.0,32.1,,0,127
2024-08-09,Kolkata,85.0,28.2,,0,122
2024-08-10,Kolkata,78.0,21.0,,0,112
2024-08-11,Kolkata,159.0,33.3,,0,111
2024-08-12,Kolkata,122.0,30.6,,0,134
2024-08-13,Kolkata,89.0,27.1,,0,121
2024-08-14,Kolkata,88.0,30.8,,0,135
2024-08-15,Kolkata,168.0,24.9,Independence Day,0,177
2024-08-16,Kolkata,184.0,20.4,,0,147
2024-08-17,Kolkata,123.0,30.9,,0,115
2024-08-18,Kolkata,224.0,28.9,,0,131
2024-08-19,Kolkata,54.0,25.5,,0,118
2024-08-20,Kolkata,124.0,28.6,,0,148
2024-08-21,Kolkata,149.0,37.5,,0,153
2024-08-22,Kolkata,182.0,45.6,,0,164
2024-08-23,Kolkata,115.0,30.9,,0,136
2024-08-24,Kolkata,158.0,34.6,,0,117
2024-08-25,Kolkata,245.0,36.2,,0,142
2024-08-26,Kolkata,20.0,36.8,Janmashtami,0,147
2024-08-27,Kolkata,54.0,30.0,,0,123
2024-08-28,Kolkata,190.0,30.3,,0,149
2024-08-29,Kolkata,87.0,32.0,,0,138
2024-08-30,Kolkata,117.0,26.4,,0,126
2024-08-31,Kolkata,226.0,28.9,,0,151
2024-09-01,Kolkata,140.0,20.7,,0,114
2024-09-02,Kolkata,75.0,22.8,,0,114
2024-09-03,Kolkata,95.0,18.1,,0,132
2024-09-04,Kolkata,167.0,29.1,,0,136
2024-09-05,Kolkata,116.0,21.3,,0,123
2024-09-06,Kolkata,134.0,28.1,,0,115
2024-09-07,Kolkata,47.0,24.0,,0,86
2024-09-08,Kolkata,151.0,31.5,,0,108
2024-09-09,Kolkata,68.0,24.2,,0,118
2024-09-10,Kolkata,133.0,19.8,,0,149
2024-09-11,Kolkata,160.0,20.5,,0,154
2024-09-12,Kolkata,20.0,29.0,,0,122
2024-09-13,Kolkata,133.0,35.3,,0,140
2024-09-14,Kolkata,48.0,22.4,,0,121
2024-09-15,Kolkata,71.0,28.5,,0,102
2024-09-16,Kolkata,20.0,22.3,,0,121
2024-09-17,Kolkata,211.0,22.2,,0,155
2024-09-18,Kolkata,194.0,26.6,,0,146
2024-09-19,Kolkata,122.0,29.1,,0,132
2024-09-20,Kolkata,166.0,19.4,,0,135
2024-09-21,Kolkata,139.0,28.1,,0,106
2024-09-22,Kolkata,103.0,26.6,,0,94
2024-09-23,Kolkata,128.0,20.2,,0,131
2024-09-24,Kolkata,230.0,15.0,,0,148
2024-09-25,Kolkata,22.0,19.3,,0,126
2024-09-26,Kolkata,101.0,28.6,,0,121
2024-09-27,Kolkata,227.0,30.4,,0,148
2024-09-28,Kolkata,157.0,33.7,,0,108
2024-09-29,Kolkata,96.0,31.5,,0,96
2024-09-30,Kolkata,144.0,33.1,,0,144
2024-10-01,Kolkata,188.0,16.5,,0,155
2024-10-02,Kolkata,38.0,26.3,Gandhi Jayanti,0,152
2024-10-03,Kolkata,98.0,16.3,,0,124
2024-10-04,Kolkata,106.0,26.4,,0,130
2024-10-05,Kolkata,88.0,28.5,,0,99
2024-10-06,Kolkata,203.0,16.7,,0,129
2024-10-07,Kolkata,117.0,13.3,,0,131
2024-10-08,Kolkata,114.0,31.5,,0,147
2024-10-09,Kolkata,180.0,17.8,,0,159
2024-10-10,Kolkata,267.0,32.6,,0,180
2024-10-11,Kolkata,120.0,25.0,,0,129
2024-10-12,Kolkata,107.0,28.6,Dussehra,0,113
2024-10-13,Kolkata,164.0,32.9,,0,136
2024-10-14,Kolkata,110.0,31.5,,0,131
2024-10-15,Kolkata,114.0,19.6,,0,131
2024-10-16,Kolkata,220.0,26.8,,0,157
2024-10-17,Kolkata,147.0,22.8,,0,141
2024-10-18,Kolkata,56.0,27.1,,0,130
2024-10-19,Kolkata,71.0,27.5,,0,100
2024-10-20,Kolkata,130.0,25.4,,0,99
2024-10-21,Kolkata,37.0,22.0,,0,131
2024-10-22,Kolkata,100.0,31.6,,0,118
2024-10-23,Kolkata,266.0,35.9,,0,172
2024-10-24,Kolkata,117.0,21.6,,0,132
2024-10-25,Kolkata,37.0,27.4,,0,137
2024-10-26,Kolkata,96.0,14.6,,0,92
2024-10-27,Kolkata,79.0,21.2,,0,103
2024-10-28,Kolkata,106.0,21.6,,0,121
2024-10-29,Kolkata,163.0,12.4,,0,152
2024-10-30,Kolkata,84.0,18.2,,0,115
2024-10-31,Kolkata,203.0,19.4,,0,159
2024-11-01,Kolkata,178.0,13.3,Diwali,0,205
2024-11-02,Kolkata,217.0,24.5,,0,127
2024-11-03,Kolkata,241.0,17.0,,0,125
2024-11-04,Kolkata,163.0,30.3,,0,140
2024-11-05,Kolkata,185.0,32.9,,0,151
2024-11-06,Kolkata,234.0,15.7,,0,172
2024-11-07,Kolkata,216.0,8.6,,0,169
2024-11-08,Kolkata,183.0,28.2,,0,149
2024-11-09,Kolkata,262.0,19.7,,0,148
2024-11-10,Kolkata,260.0,29.2,,0,142
2024-11-11,Kolkata,242.0,11.4,,0,151
2024-11-12,Kolkata,205.0,23.0,,0,150
2024-11-13,Kolkata,202.0,30.8,,0,151
2024-11-14,Kolkata,166.0,27.3,,0,166
2024-11-15,Kolkata,68.0,26.6,Guru Nanak Jayanti,0,148
2024-11-16,Kolkata,155.0,25.7,,0,118
2024-11-17,Kolkata,283.0,30.3,,0,171
2024-11-18,Kolkata,231.0,26.3,,0,163
2024-11-19,Kolkata,109.0,26.9,,0,150
2024-11-20,Kolkata,169.0,15.0,,0,147
2024-11-21,Kolkata,188.0,10.4,,0,146
2024-11-22,Kolkata,94.0,17.7,,0,140
2024-11-23,Kolkata,177.0,20.1,,0,120
2024-11-24,Kolkata,228.0,17.4,,0,133
2024-11-25,Kolkata,211.0,21.5,,0,149
2024-11-26,Kolkata,111.0,22.7,,0,139
2024-11-27,Kolkata,174.0,17.3,,0,156
2024-11-28,Kolkata,163.0,17.8,,0,158
2024-11-29,Kolkata,263.0,18.5,,0,179
2024-11-30,Kolkata,232.0,11.3,,0,149
2024-12-01,Kolkata,173.0,14.9,,0,127
2024-12-02,Kolkata,181.0,12.9,,0,152
2024-12-03,Kolkata,112.0,22.1,,0,138
2024-12-04,Kolkata,100.0,14.9,,0,127
2024-12-05,Kolkata,219.0,21.5,,0,156
2024-12-06,Kolkata,198.0,22.2,,0,154
2024-12-07,Kolkata,178.0,17.6,,0,121
2024-12-08,Kolkata,142.0,24.5,,0,117
2024-12-09,Kolkata,216.0,22.7,,0,171
2024-12-10,Kolkata,267.0,19.5,,0,178
2024-12-11,Kolkata,218.0,13.5,,0,160
2024-12-12,Kolkata,236.0,24.5,,0,178
2024-12-13,Kolkata,177.0,18.9,,0,173
2024-12-14,Kolkata,228.0,27.6,,0,150
2024-12-15,Kolkata,215.0,27.5,,0,138
2024-12-16,Kolkata,315.0,26.4,,0,200
2024-12-17,Kolkata,226.0,26.3,,0,168
2024-12-18,Kolkata,177.0,20.8,,0,171
2024-12-19,Kolkata,249.0,19.3,,0,181
2024-12-20,Kolkata,138.0,19.9,,0,158
2024-12-21,Kolkata,268.0,26.7,,0,149
2024-12-22,Kolkata,121.0,13.9,,0,121
2024-12-23,Kolkata,125.0,20.1,,0,158
2024-12-24,Kolkata,181.0,21.7,,0,157
2024-12-25,Kolkata,151.0,17.7,Christmas,0,186
2024-12-26,Kolkata,213.0,28.7,,0,171
2024-12-27,Kolkata,130.0,17.3,,0,166
2024-12-28,Kolkata,223.0,16.2,,0,150
2024-12-29,Kolkata,280.0,20.3,,0,152
2024-12-30,Kolkata,217.0,25.6,,0,186
2024-12-31,Kolkata,342.0,22.8,,0,227
2025-01-01,Kolkata,241.0,17.5,New Year,0,231
2025-01-02,Kolkata,228.0,33.7,,0,185
2025-01-03,Kolkata,65.0,20.6,,0,147
2025-01-04,Kolkata,242.0,28.8,,0,161
2025-01-05,Kolkata,272.0,8.3,,0,174
2025-01-06,Kolkata,303.0,17.5,,0,216
2025-01-07,Kolkata,104.0,17.4,,0,143
2025-01-08,Kolkata,315.0,32.0,,0,215
2025-01-09,Kolkata,183.0,26.0,,0,181
2025-01-10,Kolkata,235.0,15.5,,0,192
2025-01-11,Kolkata,205.0,32.0,,0,129
2025-01-12,Kolkata,186.0,27.4,,0,132
2025-01-13,Kolkata,152.0,30.4,,0,160
2025-01-14,Kolkata,174.0,25.1,,0,185
2025-01-15,Kolkata,183.0,24.5,,0,169
2025-01-16,Kolkata,124.0,10.2,,0,155
2025-01-17,Kolkata,290.0,17.4,,0,211
2025-01-18,Kolkata,280.0,20.5,,0,180
2025-01-19,Kolkata,197.0,11.6,,0,146
2025-01-20,Kolkata,178.0,31.0,,0,194
2025-01-21,Kolkata,177.0,22.2,,0,166
2025-01-22,Kolkata,270.0,14.9,,0,196
2025-01-23,Kolkata,193.0,20.3,,0,166
2025-01-24,Kolkata,110.0,13.6,,0,154
2025-01-25,Kolkata,121.0,23.8,,0,125
2025-01-26,Kolkata,263.0,20.6,,0,164
2025-01-27,Kolkata,199.0,12.3,,0,197
2025-01-28,Kolkata,159.0,26.7,,1,188
2025-01-29,Kolkata,185.0,17.6,,1,185
2025-01-30,Kolkata,244.0,16.3,,1,215
2025-01-31,Kolkata,205.0,26.8,,1,195
2025-02-01,Kolkata,265.0,21.5,,1,204
2025-02-02,Kolkata,103.0,37.0,,1,141
2025-02-03,Kolkata,213.0,18.8,,1,190
2025-02-04,Kolkata,168.0,20.3,,1,191
2025-02-05,Kolkata,267.0,23.7,,1,221
2025-02-06,Kolkata,223.0,12.1,,1,193
2025-02-07,Kolkata,110.0,20.5,,1,158
2025-02-08,Kolkata,159.0,14.5,,1,156
2025-02-09,Kolkata,226.0,21.0,,0,143
2025-02-10,Kolkata,186.0,24.9,,0,193
2025-02-11,Kolkata,329.0,26.1,,0,208
2025-02-12,Kolkata,238.0,19.5,,0,202
2025-02-13,Kolkata,158.0,23.3,,0,167
2025-02-14,Kolkata,271.0,13.1,,0,197
2025-02-15,Kolkata,85.0,21.8,,0,109
2025-02-16,Kolkata,196.0,23.7,,3,221
2025-02-17,Kolkata,277.0,18.2,,3,272
2025-02-18,Kolkata,250.0,25.3,,3,274
2025-02-19,Kolkata,176.0,23.1,,3,243
2025-02-20,Kolkata,250.0,22.4,,3,271
2025-02-21,Kolkata,296.0,20.6,,3,276
2025-02-22,Kolkata,258.0,35.3,,3,242
2025-02-23,Kolkata,153.0,25.0,,3,206
2025-02-24,Kolkata,151.0,17.4,,3,232
2025-02-25,Kolkata,240.0,15.8,,3,256
2025-02-26,Kolkata,216.0,30.6,,3,257
2025-02-27,Kolkata,222.0,30.2,,3,269
2025-02-28,Kolkata,289.0,12.0,,3,277
2025-03-01,Kolkata,205.0,34.5,,3,220
2025-03-02,Kolkata,98.0,20.0,,3,178
2025-03-03,Kolkata,168.0,21.6,,3,217
2025-03-04,Kolkata,79.0,21.9,,3,210
2025-03-05,Kolkata,77.0,36.9,,0,168
2025-03-06,Kolkata,127.0,28.7,,0,186
2025-03-07,Kolkata,255.0,20.2,,0,219
2025-03-08,Kolkata,126.0,27.9,,0,155
2025-03-09,Kolkata,232.0,23.8,,0,163
2025-03-10,Kolkata,179.0,32.5,,0,181
2025-03-11,Kolkata,159.0,24.9,,0,187
2025-03-12,Kolkata,153.0,21.3,,0,171
2025-03-13,Kolkata,59.0,32.1,,0,161
2025-03-14,Kolkata,91.0,40.8,Holi,0,222
2025-03-15,Kolkata,54.0,24.8,,0,126
2025-03-16,Kolkata,263.0,15.9,,0,178
2025-03-17,Kolkata,131.0,25.6,,0,175
2025-03-18,Kolkata,83.0,19.0,,0,154
2025-03-19,Kolkata,110.0,24.1,,0,173
2025-03-20,Kolkata,20.0,27.9,,0,169
2025-03-21,Kolkata,234.0,16.5,,0,206
2025-03-22,Kolkata,137.0,19.7,,0,128
2025-03-23,Kolkata,134.0,33.1,,0,141
2025-03-24,Kolkata,176.0,27.3,,0,179
2025-03-25,Kolkata,25.0,31.1,,0,148
2025-03-26,Kolkata,104.0,33.0,,0,164
2025-03-27,Kolkata,95.0,29.8,,0,168
2025-03-28,Kolkata,129.0,20.6,,0,171
2025-03-29,Kolkata,218.0,30.6,,0,143
2025-03-30,Kolkata,99.0,22.0,Eid,0,149
2025-03-31,Kolkata,111.0,22.7,,0,160
2025-04-01,Kolkata,126.0,35.8,,0,167
2025-04-02,Kolkata,178.0,32.3,,0,179
2025-04-03,Kolkata,215.0,28.9,,1,210
2025-04-04,Kolkata,166.0,18.1,,1,192
2025-04-05,Kolkata,109.0,25.0,,1,136
2025-04-06,Kolkata,118.0,18.3,,1,151
2025-04-07,Kolkata,145.0,17.2,,1,185
2025-04-08,Kolkata,170.0,24.3,,1,193
2025-04-09,Kolkata,146.0,29.7,,1,180
2025-04-10,Kolkata,183.0,22.9,,1,202
2025-04-11,Kolkata,148.0,24.6,,1,184
2025-04-12,Kolkata,133.0,37.6,,1,147
2025-04-13,Kolkata,252.0,26.4,,1,186
2025-04-14,Kolkata,85.0,23.4,,1,173
2025-04-15,Kolkata,87.0,26.8,,1,174
2025-04-16,Kolkata,261.0,21.2,,1,226
2025-04-17,Kolkata,165.0,21.8,,1,202
2025-04-18,Kolkata,126.0,13.4,,1,190
2025-04-19,Kolkata,83.0,22.1,,1,146
2025-04-20,Kolkata,129.0,34.0,,1,158
2025-04-21,Kolkata,111.0,33.3,,0,159
2025-04-22,Kolkata,284.0,24.5,,0,225
2025-04-23,Kolkata,136.0,34.3,,0,155
2025-04-24,Kolkata,163.0,30.9,,0,181
2025-04-25,Kolkata,276.0,26.1,,0,216
2025-04-26,Kolkata,140.0,32.7,,0,128
2025-04-27,Kolkata,120.0,33.9,,0,145
2025-04-28,Kolkata,180.0,23.2,,0,187
2025-04-29,Kolkata,129.0,25.8,,0,178
2025-04-30,Kolkata,173.0,15.1,,0,185
2025-05-01,Kolkata,184.0,26.6,,0,193
2025-05-02,Kolkata,162.0,39.3,,0,186
2025-05-03,Kolkata,167.0,30.3,,0,139
2025-05-04,Kolkata,125.0,21.6,,1,148
2025-05-05,Kolkata,152.0,29.0,,1,195
2025-05-06,Kolkata,91.0,34.1,,1,171
2025-05-07,Kolkata,218.0,20.4,,1,213
2025-05-08,Kolkata,136.0,25.4,,1,191
2025-05-09,Kolkata,141.0,32.5,,1,196
2025-05-10,Kolkata,197.0,23.3,,1,162
2025-05-11,Kolkata,178.0,34.6,,1,158
2025-05-12,Kolkata,162.0,31.0,,1,194
2025-05-13,Kolkata,79.0,21.5,,1,155
2025-05-14,Kolkata,156.0,21.8,,1,207
2025-05-15,Kolkata,189.0,23.0,,1,208
2025-05-16,Kolkata,218.0,37.4,,0,194
2025-05-17,Kolkata,193.0,37.6,,0,153
2025-05-18,Kolkata,157.0,28.1,,0,140
2025-05-19,Kolkata,262.0,33.2,,0,212
2025-05-20,Kolkata,261.0,28.6,,0,203
2025-05-21,Kolkata,153.0,27.7,,0,176
2025-05-22,Kolkata,135.0,19.8,,0,166
2025-05-23,Kolkata,202.0,34.3,,0,187
2025-05-24,Kolkata,163.0,24.1,,0,149
2025-05-25,Kolkata,257.0,40.9,,0,191
2025-05-26,Kolkata,117.0,23.0,,0,162
2025-05-27,Kolkata,121.0,49.4,,0,173
2025-05-28,Kolkata,75.0,29.1,,0,174
2025-05-29,Kolkata,102.0,20.1,,0,154
2025-05-30,Kolkata,155.0,30.5,,0,168
2025-05-31,Kolkata,224.0,31.9,,0,158
2025-06-01,Kolkata,70.0,38.0,,0,135
2025-06-02,Kolkata,154.0,19.0,,0,169
2025-06-03,Kolkata,98.0,43.3,,0,159
2025-06-04,Kolkata,109.0,31.9,,0,170
2025-06-05,Kolkata,20.0,29.0,,0,157
2025-06-06,Kolkata,25.0,28.8,,0,157
2025-06-07,Kolkata,95.0,27.4,,0,125
2025-06-08,Kolkata,211.0,22.7,,0,142
2025-06-09,Kolkata,142.0,36.0,,0,162
2025-06-10,Kolkata,20.0,34.1,,0,173
2025-06-11,Kolkata,20.0,18.9,,0,139
2025-06-12,Kolkata,100.0,32.8,,0,157
2025-06-13,Kolkata,38.0,27.5,,0,142
2025-06-14,Kolkata,65.0,29.9,,0,115
2025-06-15,Kolkata,73.0,29.4,,0,113
2025-06-16,Kolkata,177.0,13.7,,0,159
2025-06-17,Kolkata,107.0,40.8,,0,159
2025-06-18,Kolkata,61.0,26.0,,0,145
2025-06-19,Kolkata,67.0,28.2,,0,142
2025-06-20,Kolkata,140.0,34.3,,0,159
2025-06-21,Kolkata,27.0,46.2,,0,130
2025-06-22,Kolkata,118.0,33.8,,0,120
2025-06-23,Kolkata,99.0,36.4,,0,149
2025-06-24,Kolkata,193.0,38.4,,0,173
2025-06-25,Kolkata,214.0,35.0,,0,182
2025-06-26,Kolkata,67.0,28.8,,0,141
2025-06-27,Kolkata,98.0,38.7,,3,213
2025-06-28,Kolkata,165.0,28.7,,3,197
2025-06-29,Kolkata,20.0,22.4,,3,153
2025-06-30,Kolkata,50.0,42.1,,3,213
2025-07-01,Kolkata,77.0,35.6,,3,217
2025-07-02,Kolkata,47.0,45.9,,3,217
2025-07-03,Kolkata,144.0,33.9,,3,220
2025-07-04,Kolkata,83.0,43.5,,3,210
2025-07-05,Kolkata,177.0,28.0,,3,188
2025-07-06,Kolkata,234.0,30.2,,3,209
2025-07-07,Kolkata,137.0,46.4,,0,182
2025-07-08,Kolkata,197.0,47.9,,1,204
2025-07-09,Kolkata,20.0,20.7,,1,162
2025-07-10,Kolkata,194.0,26.5,,1,174
2025-07-11,Kolkata,136.0,22.0,,1,164
2025-07-12,Kolkata,99.0,29.3,,1,138
2025-07-13,Kolkata,82.0,30.9,,1,112
2025-07-14,Kolkata,176.0,29.5,,1,186
2025-07-15,Kolkata,20.0,30.2,,1,155
2025-07-16,Kolkata,175.0,26.7,,1,182
2025-07-17,Kolkata,88.0,31.0,,1,160
2025-07-18,Kolkata,64.0,34.9,,1,155
2025-07-19,Kolkata,100.0,26.4,,1,104
2025-07-20,Kolkata,115.0,28.4,,0,115
2025-07-21,Kolkata,152.0,36.7,,0,168
2025-07-22,Kolkata,220.0,31.9,,0,185
2025-07-23,Kolkata,148.0,17.5,,0,155
2025-07-24,Kolkata,171.0,33.3,,0,152
2025-07-25,Kolkata,41.0,31.3,,0,123
2025-07-26,Kolkata,60.0,28.9,,0,104
2025-07-27,Kolkata,20.0,30.6,,0,105
2025-07-28,Kolkata,140.0,34.4,,0,155
2025-07-29,Kolkata,277.0,32.5,,0,189
2025-07-30,Kolkata,114.0,27.5,,0,137
2025-07-31,Kolkata,145.0,30.3,,0,148
2025-08-01,Kolkata,93.0,35.2,,0,156
2025-08-02,Kolkata,149.0,27.3,,0,130
2025-08-03,Kolkata,154.0,33.3,,0,118
2025-08-04,Kolkata,86.0,35.6,,0,148
2025-08-05,Kolkata,85.0,39.4,,0,149
2025-08-06,Kolkata,165.0,32.7,,0,139
2025-08-07,Kolkata,143.0,36.4,,0,158
2025-08-08,Kolkata,71.0,26.5,,0,142
2025-08-09,Kolkata,145.0,26.7,,0,115
2025-08-10,Kolkata,110.0,26.2,,0,80
2025-08-11,Kolkata,158.0,41.1,,0,165
2025-08-12,Kolkata,20.0,35.1,,0,129
2025-08-13,Kolkata,138.0,36.9,,2,190
2025-08-14,Kolkata,123.0,24.8,,2,171
2025-08-15,Kolkata,129.0,37.7,Independence Day,2,197
2025-08-16,Kolkata,93.0,27.2,,2,145
2025-08-17,Kolkata,203.0,30.2,,2,155
2025-08-18,Kolkata,152.0,38.0,,2,198
2025-08-19,Kolkata,164.0,37.1,,2,190
2025-08-20,Kolkata,158.0,24.4,,2,183
2025-08-21,Kolkata,200.0,24.9,,2,186
2025-08-22,Kolkata,126.0,27.0,,2,176
2025-08-23,Kolkata,93.0,38.6,,2,131
2025-08-24,Kolkata,195.0,23.6,,2,148
2025-08-25,Kolkata,134.0,26.6,,2,163
2025-08-26,Kolkata,20.0,28.0,,2,170
2025-08-27,Kolkata,155.0,28.3,,2,182
2025-08-28,Kolkata,118.0,19.3,,2,156
2025-08-29,Kolkata,108.0,26.9,,2,170
2025-08-30,Kolkata,165.0,31.4,,2,150
2025-08-31,Kolkata,37.0,30.1,,2,137
2025-09-01,Kolkata,20.0,22.6,,0,120
2025-09-02,Kolkata,127.0,22.7,,1,144
2025-09-03,Kolkata,139.0,23.2,,1,147
2025-09-04,Kolkata,45.0,23.2,,1,145
2025-09-05,Kolkata,37.0,34.2,,1,131
2025-09-06,Kolkata,129.0,30.1,,1,127
2025-09-07,Kolkata,169.0,26.6,,1,131
2025-09-08,Kolkata,156.0,28.7,,1,154
2025-09-09,Kolkata,142.0,25.9,,1,147
2025-09-10,Kolkata,97.0,29.7,,1,132
2025-09-11,Kolkata,186.0,23.4,,0,132
2025-09-12,Kolkata,153.0,10.4,,0,155
2025-09-13,Kolkata,101.0,23.8,,0,110
2025-09-14,Kolkata,194.0,30.3,,0,113
2025-09-15,Kolkata,148.0,18.2,,0,148
2025-09-16,Kolkata,43.0,31.7,,0,120
2025-09-17,Kolkata,176.0,38.2,,0,157
2025-09-18,Kolkata,135.0,18.6,,0,135
2025-09-19,Kolkata,133.0,26.3,,0,136
2025-09-20,Kolkata,60.0,26.8,,0,105
2025-09-21,Kolkata,112.0,29.2,,0,110
2025-09-22,Kolkata,88.0,19.3,,0,119
2025-09-23,Kolkata,24.0,33.9,,0,119
2025-09-24,Kolkata,59.0,33.3,,0,122
2025-09-25,Kolkata,106.0,25.2,,0,125
2025-09-26,Kolkata,106.0,24.4,,0,124
2025-09-27,Kolkata,86.0,27.1,,0,104
2025-09-28,Kolkata,142.0,29.9,,0,105
2025-09-29,Kolkata,105.0,17.6,,0,122
2025-09-30,Kolkata,167.0,22.6,,1,164
2025-10-01,Kolkata,305.0,25.0,,1,198
2025-10-02,Kolkata,122.0,28.3,Gandhi Jayanti,1,173
2025-10-03,Kolkata,48.0,19.8,,1,142
2025-10-04,Kolkata,36.0,21.1,,1,111
2025-10-05,Kolkata,127.0,18.8,,1,114
2025-10-06,Kolkata,199.0,35.6,,1,176
2025-10-07,Kolkata,31.0,27.9,,1,135
2025-10-08,Kolkata,84.0,19.6,,1,132
2025-10-09,Kolkata,65.0,24.0,,1,153
2025-10-10,Kolkata,84.0,35.1,,1,146
